connection,protocol,src_ip,src_port,dst_port,connection_type,timestamp,hour,attacker_role,service
3017,ftpd,172.16.0.105,36106,21,accept,2026-02-06 13:03:38.035737276,13,multistage,FTP
3018,ftpd,172.16.0.105,36118,21,accept,2026-02-06 13:03:38.049816132,13,multistage,FTP
3019,ftpd,172.16.0.105,36126,21,accept,2026-02-06 13:03:38.063501595,13,multistage,FTP
3020,ftpd,172.16.0.105,36142,21,accept,2026-02-06 13:03:38.656380653,13,multistage,FTP
3021,ftpd,172.16.0.105,36156,21,accept,2026-02-06 13:03:38.675875187,13,multistage,FTP
3022,ftpd,172.16.0.105,36166,21,accept,2026-02-06 13:03:38.697253942,13,multistage,FTP
3023,ftpd,172.16.0.105,36182,21,accept,2026-02-06 13:03:38.715103388,13,multistage,FTP
3024,smbd,172.16.0.105,43724,445,accept,2026-02-06 13:03:39.501337290,13,multistage,SMB
3025,smbd,172.16.0.105,43738,445,accept,2026-02-06 13:03:40.018144608,13,multistage,SMB
3026,smbd,172.16.0.105,43742,445,accept,2026-02-06 13:03:40.113318205,13,multistage,SMB
3027,smbd,172.16.0.105,43752,445,accept,2026-02-06 13:03:40.171237230,13,multistage,SMB
3028,smbd,172.16.0.105,43762,445,accept,2026-02-06 13:03:40.220127821,13,multistage,SMB
3029,smbd,172.16.0.105,43766,445,accept,2026-02-06 13:03:40.265882969,13,multistage,SMB
3030,smbd,172.16.0.105,43778,445,accept,2026-02-06 13:03:40.313777208,13,multistage,SMB
3031,smbd,172.16.0.105,43782,445,accept,2026-02-06 13:03:40.362546444,13,multistage,SMB
3032,smbd,172.16.0.105,43788,445,accept,2026-02-06 13:03:40.410543680,13,multistage,SMB
3033,smbd,172.16.0.105,43800,445,accept,2026-02-06 13:03:40.458620071,13,multistage,SMB
3034,smbd,172.16.0.105,43810,445,accept,2026-02-06 13:03:40.511554956,13,multistage,SMB
3035,smbd,172.16.0.105,43814,445,accept,2026-02-06 13:03:40.562462568,13,multistage,SMB
3036,smbd,172.16.0.105,43830,445,accept,2026-02-06 13:03:40.618077040,13,multistage,SMB
3037,smbd,172.16.0.105,43846,445,accept,2026-02-06 13:03:40.669501781,13,multistage,SMB
3038,smbd,172.16.0.105,43854,445,accept,2026-02-06 13:03:40.721177340,13,multistage,SMB
3039,smbd,172.16.0.105,43856,445,accept,2026-02-06 13:03:40.765991211,13,multistage,SMB
3040,smbd,172.16.0.105,43860,445,accept,2026-02-06 13:03:40.818352699,13,multistage,SMB
3041,smbd,172.16.0.105,43870,445,accept,2026-02-06 13:03:40.862315178,13,multistage,SMB
3042,mysqld,172.16.0.105,55776,3306,accept,2026-02-06 13:03:41.358980179,13,multistage,MySQL
3043,mysqld,172.16.0.105,55790,3306,accept,2026-02-06 13:03:41.422525883,13,multistage,MySQL
3044,mysqld,172.16.0.105,55796,3306,accept,2026-02-06 13:03:41.445801973,13,multistage,MySQL
3045,mysqld,172.16.0.105,55806,3306,accept,2026-02-06 13:03:41.461301088,13,multistage,MySQL
3046,mysqld,172.16.0.105,55822,3306,accept,2026-02-06 13:03:41.476649523,13,multistage,MySQL
3047,mysqld,172.16.0.105,55834,3306,accept,2026-02-06 13:03:41.490924120,13,multistage,MySQL
3048,mysqld,172.16.0.105,55838,3306,accept,2026-02-06 13:03:41.507397890,13,multistage,MySQL
3049,mysqld,172.16.0.105,55854,3306,accept,2026-02-06 13:03:41.523883342,13,multistage,MySQL
3050,mysqld,172.16.0.105,55856,3306,accept,2026-02-06 13:03:41.621763945,13,multistage,MySQL
3051,mysqld,172.16.0.105,55858,3306,accept,2026-02-06 13:03:41.638618708,13,multistage,MySQL
3052,mysqld,172.16.0.105,55874,3306,accept,2026-02-06 13:03:41.651715994,13,multistage,MySQL
3053,mysqld,172.16.0.105,55880,3306,accept,2026-02-06 13:03:41.664961100,13,multistage,MySQL
3054,mysqld,172.16.0.105,55890,3306,accept,2026-02-06 13:03:41.688513279,13,multistage,MySQL
3055,mysqld,172.16.0.105,55902,3306,accept,2026-02-06 13:03:41.702151775,13,multistage,MySQL
3056,mysqld,172.16.0.105,55916,3306,accept,2026-02-06 13:03:41.715811014,13,multistage,MySQL
3057,mysqld,172.16.0.105,55926,3306,accept,2026-02-06 13:03:41.731636047,13,multistage,MySQL
3058,mysqld,172.16.0.105,55934,3306,accept,2026-02-06 13:03:41.744336367,13,multistage,MySQL
3059,mysqld,172.16.0.105,55942,3306,accept,2026-02-06 13:03:41.757429361,13,multistage,MySQL
3060,mysqld,172.16.0.105,55958,3306,accept,2026-02-06 13:03:41.770453453,13,multistage,MySQL
3061,mysqld,172.16.0.105,55974,3306,accept,2026-02-06 13:03:41.786627293,13,multistage,MySQL
3062,mysqld,172.16.0.105,55976,3306,accept,2026-02-06 13:03:41.914458275,13,multistage,MySQL
3063,mysqld,172.16.0.105,55986,3306,accept,2026-02-06 13:03:41.930531025,13,multistage,MySQL
3064,mysqld,172.16.0.105,55988,3306,accept,2026-02-06 13:03:41.945733786,13,multistage,MySQL
3065,mysqld,172.16.0.105,55990,3306,accept,2026-02-06 13:03:41.961347103,13,multistage,MySQL
3066,mysqld,172.16.0.105,56000,3306,accept,2026-02-06 13:03:41.975989103,13,multistage,MySQL
3067,mysqld,172.16.0.105,56006,3306,accept,2026-02-06 13:03:41.990821123,13,multistage,MySQL
3068,mysqld,172.16.0.105,56020,3306,accept,2026-02-06 13:03:42.006443739,13,multistage,MySQL
3069,mysqld,172.16.0.105,56036,3306,accept,2026-02-06 13:03:42.021383524,13,multistage,MySQL
3070,mysqld,172.16.0.105,56050,3306,accept,2026-02-06 13:03:42.037000656,13,multistage,MySQL
3071,mysqld,172.16.0.105,56064,3306,accept,2026-02-06 13:03:42.050196886,13,multistage,MySQL
3072,mysqld,172.16.0.105,56070,3306,accept,2026-02-06 13:03:42.063863753,13,multistage,MySQL
3073,mysqld,172.16.0.105,56078,3306,accept,2026-02-06 13:03:42.075534344,13,multistage,MySQL
3074,mysqld,172.16.0.105,56080,3306,accept,2026-02-06 13:03:42.198534489,13,multistage,MySQL
3075,mysqld,172.16.0.105,56094,3306,accept,2026-02-06 13:03:42.213443518,13,multistage,MySQL
3076,mysqld,172.16.0.105,56100,3306,accept,2026-02-06 13:03:42.228476763,13,multistage,MySQL
3077,mysqld,172.16.0.105,56112,3306,accept,2026-02-06 13:03:42.243119478,13,multistage,MySQL
3078,mysqld,172.16.0.105,56114,3306,accept,2026-02-06 13:03:42.258406401,13,multistage,MySQL
3079,mysqld,172.16.0.105,56126,3306,accept,2026-02-06 13:03:42.273805857,13,multistage,MySQL
3080,mysqld,172.16.0.105,56136,3306,accept,2026-02-06 13:03:42.287481070,13,multistage,MySQL
3081,mysqld,172.16.0.105,56144,3306,accept,2026-02-06 13:03:42.301944971,13,multistage,MySQL
3082,mysqld,172.16.0.105,56156,3306,accept,2026-02-06 13:03:42.316117764,13,multistage,MySQL
3083,mysqld,172.16.0.105,56160,3306,accept,2026-02-06 13:03:42.330102205,13,multistage,MySQL
3084,mysqld,172.16.0.105,56164,3306,accept,2026-02-06 13:03:42.346952677,13,multistage,MySQL
3085,mysqld,172.16.0.105,56174,3306,accept,2026-02-06 13:03:42.367670536,13,multistage,MySQL
3086,mysqld,172.16.0.105,56182,3306,accept,2026-02-06 13:03:42.530448914,13,multistage,MySQL
3087,mysqld,172.16.0.105,56186,3306,accept,2026-02-06 13:03:42.548205853,13,multistage,MySQL
3088,mysqld,172.16.0.105,56202,3306,accept,2026-02-06 13:03:42.563911200,13,multistage,MySQL
3089,mysqld,172.16.0.105,56212,3306,accept,2026-02-06 13:03:42.578854799,13,multistage,MySQL
3090,mysqld,172.16.0.105,56214,3306,accept,2026-02-06 13:03:42.594117880,13,multistage,MySQL
3091,mysqld,172.16.0.105,56228,3306,accept,2026-02-06 13:03:42.610991478,13,multistage,MySQL
3092,mysqld,172.16.0.105,56232,3306,accept,2026-02-06 13:03:42.625128984,13,multistage,MySQL
3093,mysqld,172.16.0.105,56242,3306,accept,2026-02-06 13:03:42.640878439,13,multistage,MySQL
3094,mysqld,172.16.0.105,56258,3306,accept,2026-02-06 13:03:42.657021284,13,multistage,MySQL
3095,mysqld,172.16.0.105,56272,3306,accept,2026-02-06 13:03:42.673240662,13,multistage,MySQL
3096,mysqld,172.16.0.105,56284,3306,accept,2026-02-06 13:03:42.689745426,13,multistage,MySQL
3097,mysqld,172.16.0.105,56292,3306,accept,2026-02-06 13:03:42.705863476,13,multistage,MySQL
3098,mysqld,172.16.0.105,56296,3306,accept,2026-02-06 13:03:42.834715843,13,multistage,MySQL
3099,mysqld,172.16.0.105,56300,3306,accept,2026-02-06 13:03:42.852973223,13,multistage,MySQL
3100,mysqld,172.16.0.105,56310,3306,accept,2026-02-06 13:03:42.865556002,13,multistage,MySQL
3101,mysqld,172.16.0.105,56324,3306,accept,2026-02-06 13:03:42.884642363,13,multistage,MySQL
3102,mysqld,172.16.0.105,56330,3306,accept,2026-02-06 13:03:42.898828506,13,multistage,MySQL
3103,mysqld,172.16.0.105,56344,3306,accept,2026-02-06 13:03:42.914154768,13,multistage,MySQL
3104,mysqld,172.16.0.105,56346,3306,accept,2026-02-06 13:03:42.930246353,13,multistage,MySQL
3105,mysqld,172.16.0.105,56354,3306,accept,2026-02-06 13:03:42.944988489,13,multistage,MySQL
3106,mysqld,172.16.0.105,56364,3306,accept,2026-02-06 13:03:42.960296392,13,multistage,MySQL
3107,mysqld,172.16.0.105,56366,3306,accept,2026-02-06 13:03:42.973996401,13,multistage,MySQL
3108,mysqld,172.16.0.105,56376,3306,accept,2026-02-06 13:03:42.989615917,13,multistage,MySQL
3109,mysqld,172.16.0.105,56382,3306,accept,2026-02-06 13:03:43.003616571,13,multistage,MySQL
3110,mysqld,172.16.0.105,56398,3306,accept,2026-02-06 13:03:43.127389908,13,multistage,MySQL
3111,mysqld,172.16.0.105,56408,3306,accept,2026-02-06 13:03:43.146434307,13,multistage,MySQL
3112,mysqld,172.16.0.105,56422,3306,accept,2026-02-06 13:03:43.161730051,13,multistage,MySQL
3113,mysqld,172.16.0.105,56432,3306,accept,2026-02-06 13:03:43.176411867,13,multistage,MySQL
3114,mysqld,172.16.0.105,56444,3306,accept,2026-02-06 13:03:43.191027641,13,multistage,MySQL
3115,mysqld,172.16.0.105,56450,3306,accept,2026-02-06 13:03:43.207334518,13,multistage,MySQL
3116,mysqld,172.16.0.105,56462,3306,accept,2026-02-06 13:03:43.222362995,13,multistage,MySQL
3117,mysqld,172.16.0.105,56470,3306,accept,2026-02-06 13:03:43.236098051,13,multistage,MySQL
3118,mysqld,172.16.0.105,56482,3306,accept,2026-02-06 13:03:43.257455111,13,multistage,MySQL
3119,mysqld,172.16.0.105,56494,3306,accept,2026-02-06 13:03:43.270889521,13,multistage,MySQL
3120,mysqld,172.16.0.105,56504,3306,accept,2026-02-06 13:03:43.400383472,13,multistage,MySQL
3121,mysqld,172.16.0.105,56510,3306,accept,2026-02-06 13:03:43.419872284,13,multistage,MySQL
3122,mysqld,172.16.0.105,56516,3306,accept,2026-02-06 13:03:43.434029818,13,multistage,MySQL
3123,mysqld,172.16.0.105,56520,3306,accept,2026-02-06 13:03:43.447707176,13,multistage,MySQL
3124,mysqld,172.16.0.105,56534,3306,accept,2026-02-06 13:03:43.466353178,13,multistage,MySQL
3125,mysqld,172.16.0.105,56542,3306,accept,2026-02-06 13:03:43.486177206,13,multistage,MySQL
3126,mysqld,172.16.0.105,56558,3306,accept,2026-02-06 13:03:43.501666307,13,multistage,MySQL
3127,mysqld,172.16.0.105,56574,3306,accept,2026-02-06 13:03:43.515287638,13,multistage,MySQL
3128,mysqld,172.16.0.105,56584,3306,accept,2026-02-06 13:03:43.529757500,13,multistage,MySQL
3129,mysqld,172.16.0.105,56596,3306,accept,2026-02-06 13:03:43.647823334,13,multistage,MySQL
3130,mysqld,172.16.0.105,56612,3306,accept,2026-02-06 13:03:43.665912867,13,multistage,MySQL
3131,mysqld,172.16.0.105,56626,3306,accept,2026-02-06 13:03:43.683472872,13,multistage,MySQL
3132,mysqld,172.16.0.105,56630,3306,accept,2026-02-06 13:03:43.709897995,13,multistage,MySQL
3133,mysqld,172.16.0.105,56642,3306,accept,2026-02-06 13:03:43.726131439,13,multistage,MySQL
3134,mysqld,172.16.0.105,56650,3306,accept,2026-02-06 13:03:43.741532326,13,multistage,MySQL
3135,mysqld,172.16.0.105,56656,3306,accept,2026-02-06 13:03:43.758450031,13,multistage,MySQL
3136,mysqld,172.16.0.105,56672,3306,accept,2026-02-06 13:03:43.769802094,13,multistage,MySQL
3137,mysqld,172.16.0.105,56678,3306,accept,2026-02-06 13:03:43.787559748,13,multistage,MySQL
3138,mysqld,172.16.0.105,56690,3306,accept,2026-02-06 13:03:43.889317274,13,multistage,MySQL
3139,mysqld,172.16.0.105,56704,3306,accept,2026-02-06 13:03:43.903827429,13,multistage,MySQL
3140,mysqld,172.16.0.105,56706,3306,accept,2026-02-06 13:03:43.922777653,13,multistage,MySQL
3141,mysqld,172.16.0.105,56712,3306,accept,2026-02-06 13:03:43.941701174,13,multistage,MySQL
3142,mysqld,172.16.0.105,56718,3306,accept,2026-02-06 13:03:43.958477497,13,multistage,MySQL
3143,mysqld,172.16.0.105,56720,3306,accept,2026-02-06 13:03:43.973949671,13,multistage,MySQL
3144,mysqld,172.16.0.105,56726,3306,accept,2026-02-06 13:03:43.990188360,13,multistage,MySQL
3145,mysqld,172.16.0.105,56738,3306,accept,2026-02-06 13:03:44.006447077,13,multistage,MySQL
3146,mysqld,172.16.0.105,56754,3306,accept,2026-02-06 13:03:44.021907091,13,multistage,MySQL
3147,mysqld,172.16.0.105,56758,3306,accept,2026-02-06 13:03:44.155742645,13,multistage,MySQL
3148,mysqld,172.16.0.105,56774,3306,accept,2026-02-06 13:03:44.173963070,13,multistage,MySQL
3149,mysqld,172.16.0.105,56782,3306,accept,2026-02-06 13:03:44.188139915,13,multistage,MySQL
3150,mysqld,172.16.0.105,56788,3306,accept,2026-02-06 13:03:44.203688145,13,multistage,MySQL
3151,mysqld,172.16.0.105,56796,3306,accept,2026-02-06 13:03:44.218653440,13,multistage,MySQL
3152,mysqld,172.16.0.105,56812,3306,accept,2026-02-06 13:03:44.232193947,13,multistage,MySQL
3153,mysqld,172.16.0.105,56826,3306,accept,2026-02-06 13:03:44.248399019,13,multistage,MySQL
3154,mysqld,172.16.0.105,56832,3306,accept,2026-02-06 13:03:44.262642622,13,multistage,MySQL
3155,mysqld,172.16.0.105,56842,3306,accept,2026-02-06 13:03:44.277546167,13,multistage,MySQL
3156,mysqld,172.16.0.105,56850,3306,accept,2026-02-06 13:03:44.390131712,13,multistage,MySQL
3157,mysqld,172.16.0.105,56866,3306,accept,2026-02-06 13:03:44.422911167,13,multistage,MySQL
3158,mysqld,172.16.0.105,56876,3306,accept,2026-02-06 13:03:44.441833973,13,multistage,MySQL
3159,mysqld,172.16.0.105,56886,3306,accept,2026-02-06 13:03:44.461470604,13,multistage,MySQL
3160,mysqld,172.16.0.105,56892,3306,accept,2026-02-06 13:03:44.481406689,13,multistage,MySQL
3161,mysqld,172.16.0.105,56900,3306,accept,2026-02-06 13:03:44.502335310,13,multistage,MySQL
3162,mysqld,172.16.0.105,56906,3306,accept,2026-02-06 13:03:44.523200989,13,multistage,MySQL
3163,mysqld,172.16.0.105,56918,3306,accept,2026-02-06 13:03:44.544225931,13,multistage,MySQL
3164,mysqld,172.16.0.105,56932,3306,accept,2026-02-06 13:03:44.562615156,13,multistage,MySQL
3165,mysqld,172.16.0.105,56948,3306,accept,2026-02-06 13:03:44.701547623,13,multistage,MySQL
3166,mysqld,172.16.0.105,56952,3306,accept,2026-02-06 13:03:44.726493597,13,multistage,MySQL
3167,mysqld,172.16.0.105,56964,3306,accept,2026-02-06 13:03:44.743527174,13,multistage,MySQL
3168,mysqld,172.16.0.105,56980,3306,accept,2026-02-06 13:03:44.759468317,13,multistage,MySQL
3169,mysqld,172.16.0.105,56996,3306,accept,2026-02-06 13:03:44.778627872,13,multistage,MySQL
3170,mysqld,172.16.0.105,57012,3306,accept,2026-02-06 13:03:44.795258999,13,multistage,MySQL
3171,mysqld,172.16.0.105,57028,3306,accept,2026-02-06 13:03:44.816428185,13,multistage,MySQL
3172,mysqld,172.16.0.105,57032,3306,accept,2026-02-06 13:03:44.838243723,13,multistage,MySQL
3173,mysqld,172.16.0.105,57034,3306,accept,2026-02-06 13:03:44.854191780,13,multistage,MySQL
3174,mysqld,172.16.0.105,57046,3306,accept,2026-02-06 13:03:44.958557129,13,multistage,MySQL
3175,mysqld,172.16.0.105,57060,3306,accept,2026-02-06 13:03:44.979298115,13,multistage,MySQL
3176,mysqld,172.16.0.105,57070,3306,accept,2026-02-06 13:03:44.994396687,13,multistage,MySQL
3177,mysqld,172.16.0.105,57086,3306,accept,2026-02-06 13:03:45.010331392,13,multistage,MySQL
3178,mysqld,172.16.0.105,57098,3306,accept,2026-02-06 13:03:45.027032137,13,multistage,MySQL
3179,mysqld,172.16.0.105,57100,3306,accept,2026-02-06 13:03:45.040713787,13,multistage,MySQL
3180,mysqld,172.16.0.105,57112,3306,accept,2026-02-06 13:03:45.055131197,13,multistage,MySQL
3181,mysqld,172.16.0.105,57124,3306,accept,2026-02-06 13:03:45.069805145,13,multistage,MySQL
3182,mysqld,172.16.0.105,57126,3306,accept,2026-02-06 13:03:45.084327698,13,multistage,MySQL
3183,mysqld,172.16.0.105,57128,3306,accept,2026-02-06 13:03:45.187807798,13,multistage,MySQL
3184,mysqld,172.16.0.105,57140,3306,accept,2026-02-06 13:03:45.200979948,13,multistage,MySQL
3185,mysqld,172.16.0.105,57148,3306,accept,2026-02-06 13:03:45.216465950,13,multistage,MySQL
3186,mysqld,172.16.0.105,57158,3306,accept,2026-02-06 13:03:45.231702328,13,multistage,MySQL
3187,mysqld,172.16.0.105,57174,3306,accept,2026-02-06 13:03:45.249921799,13,multistage,MySQL
3188,mysqld,172.16.0.105,57182,3306,accept,2026-02-06 13:03:45.265299559,13,multistage,MySQL
3189,mysqld,172.16.0.105,57198,3306,accept,2026-02-06 13:03:45.282149553,13,multistage,MySQL
3190,mysqld,172.16.0.105,57204,3306,accept,2026-02-06 13:03:45.298761845,13,multistage,MySQL
3191,mysqld,172.16.0.105,57208,3306,accept,2026-02-06 13:03:45.312630415,13,multistage,MySQL
3192,mysqld,172.16.0.105,55850,3306,accept,2026-02-06 13:03:45.408289194,13,multistage,MySQL
3193,mysqld,172.16.0.105,55860,3306,accept,2026-02-06 13:03:45.425549984,13,multistage,MySQL
3194,mysqld,172.16.0.105,55862,3306,accept,2026-02-06 13:03:45.439520359,13,multistage,MySQL
3195,mysqld,172.16.0.105,55872,3306,accept,2026-02-06 13:03:45.453924417,13,multistage,MySQL
3196,mysqld,172.16.0.105,55884,3306,accept,2026-02-06 13:03:45.469974279,13,multistage,MySQL
3197,mysqld,172.16.0.105,55888,3306,accept,2026-02-06 13:03:45.483386517,13,multistage,MySQL
3198,mysqld,172.16.0.105,55898,3306,accept,2026-02-06 13:03:45.498281956,13,multistage,MySQL
3199,mysqld,172.16.0.105,55904,3306,accept,2026-02-06 13:03:45.514304875,13,multistage,MySQL
3200,mysqld,172.16.0.105,55914,3306,accept,2026-02-06 13:03:45.528167248,13,multistage,MySQL
3201,mysqld,172.16.0.105,55930,3306,accept,2026-02-06 13:03:45.633447170,13,multistage,MySQL
3202,mysqld,172.16.0.105,55936,3306,accept,2026-02-06 13:03:45.647681475,13,multistage,MySQL
3203,mysqld,172.16.0.105,55944,3306,accept,2026-02-06 13:03:45.662123203,13,multistage,MySQL
3204,mysqld,172.16.0.105,55960,3306,accept,2026-02-06 13:03:45.679072142,13,multistage,MySQL
3205,mysqld,172.16.0.105,55978,3306,accept,2026-02-06 13:03:45.693226814,13,multistage,MySQL
3206,mysqld,172.16.0.105,55980,3306,accept,2026-02-06 13:03:45.706677914,13,multistage,MySQL
3207,mysqld,172.16.0.105,55992,3306,accept,2026-02-06 13:03:45.721649170,13,multistage,MySQL
3208,mysqld,172.16.0.105,55996,3306,accept,2026-02-06 13:03:45.736240625,13,multistage,MySQL
3209,mysqld,172.16.0.105,56002,3306,accept,2026-02-06 13:03:45.750975132,13,multistage,MySQL
3210,httpd,172.16.0.105,52438,80,accept,2026-02-06 13:03:45.899485588,13,multistage,HTTP
3211,httpd,172.16.0.105,52440,80,accept,2026-02-06 13:03:45.952423573,13,multistage,HTTP
3212,httpd,172.16.0.105,52446,80,accept,2026-02-06 13:03:46.010246515,13,multistage,HTTP
3213,httpd,172.16.0.105,52452,80,accept,2026-02-06 13:03:46.061907768,13,multistage,HTTP
3214,httpd,172.16.0.105,52464,80,accept,2026-02-06 13:03:46.108167887,13,multistage,HTTP
3215,httpd,172.16.0.105,52476,80,accept,2026-02-06 13:03:46.168842316,13,multistage,HTTP
3216,httpd,172.16.0.105,52486,80,accept,2026-02-06 13:03:46.227679968,13,multistage,HTTP
3217,httpd,172.16.0.105,52500,80,accept,2026-02-06 13:03:46.282916546,13,multistage,HTTP
3218,httpd,172.16.0.105,52516,80,accept,2026-02-06 13:03:46.342456818,13,multistage,HTTP
3219,smbd,172.16.0.105,56850,445,accept,2026-02-06 13:03:46.447987318,13,multistage,SMB
3220,smbd,172.16.0.105,56858,445,accept,2026-02-06 13:03:46.599193573,13,multistage,SMB
3221,smbd,172.16.0.105,56866,445,accept,2026-02-06 13:03:46.760202408,13,multistage,SMB
3222,smbd,172.16.0.105,56872,445,accept,2026-02-06 13:03:46.916839361,13,multistage,SMB
3223,smbd,172.16.0.105,56882,445,accept,2026-02-06 13:03:47.075869322,13,multistage,SMB
3224,smbd,172.16.0.105,56886,445,accept,2026-02-06 13:03:47.237112761,13,multistage,SMB
3225,ftpd,172.16.0.10,44120,21,accept,2026-02-06 19:37:54.280512810,19,manual,FTP
3226,ftpdatalisten,,0,43073,listen,2026-02-06 19:38:07.207095623,19,unknown,Port-43073
3227,ftpdatalisten,172.16.0.10,51310,43073,accept,2026-02-06 19:38:07.241842270,19,manual,Port-43073
3228,ftpdatalisten,,0,44899,listen,2026-02-06 19:38:23.363603830,19,unknown,Port-44899
3229,ftpdatalisten,172.16.0.10,60138,44899,accept,2026-02-06 19:38:23.401651621,19,manual,Port-44899
3230,ftpdatalisten,,0,40627,listen,2026-02-06 19:38:30.660987139,19,unknown,Port-40627
3231,ftpdatalisten,172.16.0.10,41196,40627,accept,2026-02-06 19:38:30.695914984,19,manual,Port-40627
3232,ftpdatalisten,,0,45863,listen,2026-02-06 19:38:34.028319120,19,unknown,Port-45863
3233,ftpdatalisten,172.16.0.10,53594,45863,accept,2026-02-06 19:38:34.104817390,19,manual,Port-45863
3234,ftpdatalisten,,0,45355,listen,2026-02-06 19:38:38.705986500,19,unknown,Port-45355
3235,ftpdatalisten,172.16.0.10,37604,45355,accept,2026-02-06 19:38:38.744048834,19,manual,Port-45355
3236,ftpdatalisten,,0,33627,listen,2026-02-06 19:38:42.710930347,19,unknown,Port-33627
3237,ftpdatalisten,172.16.0.10,60094,33627,accept,2026-02-06 19:38:42.745670319,19,manual,Port-33627
3238,ftpdatalisten,,0,42565,listen,2026-02-06 19:38:53.013248205,19,unknown,Port-42565
3239,ftpdatalisten,172.16.0.10,34980,42565,accept,2026-02-06 19:38:53.049077272,19,manual,Port-42565
3240,ftpdatalisten,,0,45097,listen,2026-02-06 19:38:58.949120760,19,unknown,Port-45097
